Id,Text,Topic,processed_Text
3,"<p><a href=""https://computergraphics.stackexchange.com/revisions/1606/3"">This question</a> has been edited to add a second part. It is a homework question and the second part follows on from the first, so they are related but seem like distinct questions. The second part was added after an answer came in for the first part.</p>

<p>When is a multi part question acceptable in a single post, and when should the parts be posted as separate questions?</p>
",ComputerGraphicmeta,edited add second part homework question second part follows first related seem like distinct questions second part added answer came first part multi part question acceptable single post parts posted separate questions
3,"<p><a href=""https://meta.stackexchange.com/q/43478/246175"">This Meta post</a> discusses exit strategies for <em>chameleon questions</em>. <a href=""https://meta.stackexchange.com/a/43485/246175"">@tvanfosson</a> writes </p>

<blockquote>
  <p>Generally as long as the OP is still trying to solve the original problem or something closely related, i.e., my answer still makes sense, I'll keep helping.</p>
</blockquote>

<p>which, in my opinion, should be the answer to when a question should be stopped from morphing further: <strong>The original problem should stay the same.</strong> And the next problem that occurs when the original one is solved, should be posted as a new question.</p>
",ComputerGraphicmeta,discusses exit strategies chameleon questions writes generally long op still trying solve original problem something closely related ie answer still makes sense keep helping opinion answer question stopped morphing original problem stay next problem occurs original one solved posted new question
3,"<p>There are some Meta questions that were relevant during private beta, but do not apply now that we are in public beta. For example, <a href=""https://computergraphics.meta.stackexchange.com/questions/90/do-you-know-more-experts"">Do you know more experts?</a> refers to the invitation box that appears during private beta, that no longer exists now that our site is public. This means following the link leads to the public main page where there is no invitation box.</p>

<p>Should such questions be deleted to avoid confusion for new users, or is there a reason to keep them?</p>
",ComputerGraphicmeta,meta questions relevant private beta apply public beta example refers invitation box appears private beta longer exists site public means following link leads public main page invitation box questions deleted avoid confusion new users reason keep
3,"<p><strong>No, we should keep them.</strong></p>

<p>Just because a question does not apply to our <em>current</em> situation anymore (whatever this may be), this does not mean it can not provide value to others. </p>

<p>As an example, other upcoming sites may (and will) face the same or similar problems that we also faced, and keeping these old questions around may provide valuable information to others how the problem could be solved.</p>

<p>Another example would be all the bug reports on Meta SE. Hey the bugs are fixed now and some were fixed years ago, but the questions are still around and everyone can look back.</p>

<p>Just recently I read something about <em>flag weight</em>. I was curious what that is and found information that it happened to be removed long time ago. Nevertheless I still found information about how it used to work, how it was calculated, etc.</p>

<p>Back to your question: If such an old question becomes a problem, we can still close them or add a <a href=""/questions/tagged/status-completed"" class=""post-tag moderator-tag"" title=""show questions tagged &#39;status-completed&#39;"" rel=""tag"">status-completed</a> or something to the question. But we should definitely leave them available for others to read.</p>
",ComputerGraphicmeta,keep question apply current situation anymore whatever may mean provide value others example upcoming sites may face similar problems also faced keeping old questions around may provide valuable information others problem could solved another example would bug reports meta se hey bugs fixed fixed years ago questions still around everyone look back recently read something flag weight curious found information happened removed long time ago nevertheless still found information used work calculated etc back question old question becomes problem still close add something question definitely leave available others read
3,"<p><strong><em>Note that the specific question has since been removed by the author.</em></strong></p>

<hr>

<p><a href=""https://computergraphics.stackexchange.com/questions/1647/second-directional-derivative-in-a-volume"">This question</a> asks for the second directional derivative in a volume, which sounds vaguely connected to working in 3D but isn't obviously related to computer graphics. Since the question is asked without a graphical context, it's hard to judge whether it is on topic here.</p>

<p>Can people with more in depth knowledge than me of the various areas of computer graphics give reasons why this should or should not be considered part of computer graphics?</p>
",ComputerGraphicmeta,note specific question since removed author asks second directional derivative volume sounds vaguely connected working 3d obviously related computer graphics since question asked without graphical context hard judge whether topic people depth knowledge various areas computer graphics give reasons considered part computer graphics
3,"<p>In my opinion, it's not sufficiently related to graphics.</p>

<p>Things like gradient, directional derivative, and curvature are concepts from multi-variable calculus. While these concepts may be used in many scientific and engineering fields including graphics, this question is about purely mathematical details, namely how to numerically evaluate a certain derivative from a data set. The question isn't about rendering, surface extraction, GPU processing, or anything else that would make it on-topic here.</p>

<p>A graphics expert wouldn't likely provide a better answer to this than anyone else familiar with calculus concepts, but a mathematicians might&mdash;so I think the question fits better on a mathematics site, such as <a href=""https://math.stackexchange.com"">Math.SE</a></p>
",ComputerGraphicmeta,opinion sufficiently related graphics things like gradient directional derivative curvature concepts multi variable calculus concepts may used many scientific engineering fields including graphics question purely mathematical details namely numerically evaluate certain derivative data set question rendering surface extraction gpu processing anything else would make topic graphics expert would likely provide better answer anyone else familiar calculus concepts mathematicians might think question fits better mathematics site
3,"<p>Throughout the beta, we need members from the site whose focus is to engage the community, both in community-building issues and site management. That's why we select a few members from each community to act as temporary, provisional moderators. You can read about the program here: <a href=""http://blog.stackoverflow.com/2010/07/moderator-pro-tempore/""><strong>Moderators Pro Tempore</strong></a>.</p>
<p>I am pleased to announce that these members have stepped up and generously volunteered their time to help us assure that every community’s issues are properly addressed:</p>
<p><a href=""https://computergraphics.stackexchange.com/users/127/nero""><img src=""https://computergraphics.stackexchange.com/users/flair/127.png"" alt=""Nero"" /></a>
<a href=""https://computergraphics.stackexchange.com/users/231/trichoplax""><img src=""https://computergraphics.stackexchange.com/users/flair/231.png"" alt=""trichoplax"" /></a>
<a href=""https://computergraphics.stackexchange.com/users/2041/dan-hulme""><img src=""https://computergraphics.stackexchange.com/users/flair/2041.png"" alt=""Dan Hulme"" /></a></p>
<p>We want to make this site a huge success, and these members are great examples of exactly the type of people we need to make this site succeed. Please welcome them and appreciate the hard work and time they will contribute.</p>
<p><strong>Update:</strong>
We're pleased to share that Dan Hulme has recently joined the pro-tem moderation team in place of Martin Ender. Martin, thanks for all your hard work!</p>
<p><a href=""https://computergraphics.stackexchange.com/users/16/martin-ender""><img src=""https://computergraphics.stackexchange.com/users/flair/16.png"" alt=""Martin Ender"" /></a></p>
<h3>Did we overlook anyone?</h3>
<p>Almost certainly. There are many members here who are actively involved and very deserving of recognition. Our failure to account for everyone this early on is in <em>no way</em> a slight against them. Ideally, moderators should be elected by the community, and that's why we'll hold elections once the site graduates.</p>
<p>Most of all, it's important to be respectful and understanding of the Moderators Pro Tem. Members of your community are volunteering their time and learning on the job. It’s a learning experience for everyone.</p>
",ComputerGraphicmeta,throughout beta need members site whose focus engage community community building issues site management select members community act temporary provisional moderators read program pleased announce members stepped generously volunteered time help us assure every community issues properly addressed want make site huge success members great examples exactly type people need make site succeed please welcome appreciate hard work time contribute update pleased share dan hulme recently joined pro tem moderation team place martin ender martin thanks hard work overlook anyone almost certainly many members actively involved deserving recognition failure account everyone early way slight ideally moderators elected community hold elections site graduates important respectful understanding moderators pro tem members community volunteering time learning job learning experience everyone
3,"<p>I'd like to bump this discussion along with stating my own opinion about homework questions. Not because I'm a moderator now, but rather because I've recently seen a close vote reason on a homework-style question stating that it should be closed because it is a homework question (and nothing more).</p>
<hr />
<p>I think, most if not all homework-style questions are asked, because the author has difficulties applying or understanding an underlying problem. And because of this, the author can not solve the assignment and asks for help.</p>
<p>Now the question can be asked like</p>
<blockquote>
<p>In my course we have the following assignment:</p>
<blockquote>
<p>Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam...</p>
</blockquote>
<p>I tried X and Y but don't understand how to Z, because...</p>
<p>How do I do Z with respect to X and Y?</p>
</blockquote>
<p>which deserves an answer, in my opinion. However, if it is asked like</p>
<blockquote>
<p>Task: Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam...</p>
<p>Please help?</p>
</blockquote>
<p>it does not look like a good question. And it most likely isn't, because often the question is too broad, unclear or both, because there are too many aspects in the task that could be the actual problem of the author.</p>
<p>And there will be questions in between these two extremes. But we should aim to turn the homework-style questions to be in the style of the former example. And if it is, it does not matter anymore whether or not it is a homework related question.</p>
<hr />
<p>While researching how other sites handle homework questions, I found some paragraphs which I'd like to share:</p>
<blockquote>
<p>Don't flag questions as &quot;homework.&quot; There's nothing moderators can do about that.</p>
<p>There's a specific admonishment in the Help Center:</p>
<blockquote>
<p>Questions asking for homework help must include a summary of the work you've done so far to solve the problem, and a description of the difficulty you are having solving it.</p>
</blockquote>
<p>If a user is clearly just trying to get their homework answered without any effort on their part, I typically close the question, putting that description in the custom close reason.</p>
<p><sub><sup>Source: <a href=""https://meta.stackoverflow.com/a/253793/1564895"">Robert Harveys answer</a> on Meta Stack Overflow</sup></sub></p>
</blockquote>
<p>I think this is a great way to close questions that are of the <code>plz give me the codez</code> and alike type.</p>
<p>Also,</p>
<blockquote>
<ul>
<li>Make a good faith attempt to solve the problem yourself first. If we can't see enough work on your part your question will likely be booed off the stage; it will be voted down and closed.</li>
<li>Ask about specific problems with your existing implementation. If you can't do that yet, try some more of your own work first or searching for more general help; your professor is likely to be a better resource at this stage than Stack Overflow.</li>
<li>Admit that the question is homework. Trying to hide it will just get the question closed faster. Do not use a “homework” tag, but mention it in the question text if relevant (you can structure your question this way: “How can I do …? I'm trying to do this as part of … which is a homework problem. This is my attempt so far: …”).</li>
</ul>
<p><sub><sup>Source: <a href=""https://meta.stackexchange.com/questions/10811/how-do-i-ask-and-answer-homework-questions"">https://meta.stackexchange.com/questions/10811/how-do-i-ask-and-answer-homework-questions</a> on StackExchange Meta, about Stack Overflow</sup></sub></p>
</blockquote>
<p>and</p>
<blockquote>
<ol start=""2"">
<li><p>Ask about the specific concept that gives you trouble</p>
<p>We expect you to narrow down the problem to the particular concept that's giving you trouble and ask about that specifically. That produces a question that is more relevant to others who might be having the same problem, as well as probably more interesting to answer. As a side effect it shows that you're not just being lazy and trying to get us to do your work for you.</p>
<p>The best way to produce a focused, specific question is to show your work. Explain what you've been able to figure out so far and how you did it. Showing your work will help us gauge where you are having problems: if it is a technical thing near the end, a short to the point answer will suffice; if it is some fundamental problem with understanding the subject, somebody will then write a longer, more detailed response. It will also prevent people from spending a lot of time going over ground that you have already covered or understand well already.</p>
<p>It's not enough to just show your work and ask where you went wrong. If you just need someone to check your work, you can always seek out a friend, classmate, or teacher. As a rule of thumb, a good conceptual question should be useful even to someone who isn't looking at the problem you happen to be working on. Of course, it's still good to include the text of your problem, just in case (more on that a few paragraphs down).</p>
</li>
</ol>
<p><sub><sup>Source: <a href=""https://physics.meta.stackexchange.com/q/714"">How do I ask homework questions on Physics Stack Exchange?</a> on Physics Meta</sup></sub></p>
</blockquote>
<p>describe what's necessary to write a good question about a homework assignment (not necessarily complete). Of course, we need to adapt this to our topic.</p>
",ComputerGraphicmeta,would like bump discussion along stating opinion homework questions moderator rather recently seen close vote reason homework style question stating closed homework question nothing think homework style questions asked author difficulties applying understanding underlying problem author solve assignment asks help question asked like course following assignment lorem ipsum dolor sit amet consetetur sadipscing elitr sed diam tried x understand z z respect x deserves answer opinion however asked like task lorem ipsum dolor sit amet consetetur sadipscing elitr sed diam please help look like good question likely often question broad unclear many aspects task could actual problem author questions two extremes aim turn homework style questions style former example matter anymore whether homework related question researching sites handle homework questions found paragraphs would like share flag questions nothing moderators specific admonishment help center questions asking homework help must include summary work done far solve problem description difficulty solving user clearly trying get homework answered without effort part typically close question putting description custom close reason source meta stack overflow think great way close questions alike type also make good faith attempt solve problem first see enough work part question likely booed stage voted closed ask specific problems existing implementation yet try work first searching general help professor likely better resource stage stack overflow admit question homework trying hide get question closed faster use homework tag mention question text relevant structure question way trying part homework problem attempt far source stackexchange meta stack overflow ask specific concept gives trouble expect narrow problem particular concept giving trouble ask specifically produces question relevant others might problem well probably interesting answer side effect shows lazy trying get us work best way produce focused specific question show work explain able figure far showing work help us gauge problems technical thing near end short point answer suffice fundamental problem understanding subject somebody write longer detailed response also prevent people spending lot time going ground already covered understand well already enough show work ask went wrong need someone check work always seek friend classmate teacher rule thumb good conceptual question useful even someone looking problem happen working course still good include text problem case paragraphs source physics meta describe necessary write good question homework assignment necessarily complete course need adapt topic
3,"<p><em>My opinion as a user, rather than as a moderator:</em></p>

<hr>

<p>We now have moderators, who can close questions that are obviously off topic.</p>

<p>We also now have 22 users with over 500 reputation, able to work the close and reopen queues, and several more who are fast approaching 500.</p>

<p>I think we have managed to reach a point where we can keep the site on track without the need for an exceptional measure like reducing privilege reputation levels.</p>
",ComputerGraphicmeta,opinion user rather moderator moderators close questions obviously topic also 22 users 500 reputation able work close reopen queues several fast approaching 500 think managed reach point keep site track without need exceptional measure like reducing privilege reputation levels
3,"<p>We currently have 2 questions tagged <a href=""https://computergraphics.stackexchange.com/questions/tagged/space-filling"" class=""post-tag"" title=""show questions tagged &#39;space-filling&#39;"" rel=""tag"">space-filling</a>. The first is a <a href=""https://computergraphics.stackexchange.com/questions/1479/what-is-the-difference-between-various-space-filling-curves"">question</a> about <em><a href=""https://en.wikipedia.org/wiki/Space-filling_curve"" rel=""nofollow noreferrer"">space filling curves</a></em>. The second is a <a href=""https://computergraphics.stackexchange.com/questions/1747/with-modern-fillrates-and-deferred-rendering-is-occlussion-culling-still-releva"">question about</a> GPU fill rates.</p>

<p>Without a tag wiki it is not clear which of these uses the tag should fulfill. It seems unhelpful for a tag to have two conflicting meanings.</p>

<p>How should we approach this?</p>
",ComputerGraphicmeta,currently 2 questions tagged first second gpu fill rates without tag wiki clear uses tag fulfill seems unhelpful tag two conflicting meanings approach
3,"<p>These seem like fairly different concepts. I think ""space filling"" seems like a bit of a stretch for being used in the context of fill rates. I definitely associate space filling curves with that.</p>

<p>The question would be more appropriately tagged with <a href=""https://computergraphics.stackexchange.com/questions/tagged/gpu"" class=""post-tag"" title=""show questions tagged &#39;gpu&#39;"" rel=""tag"">gpu</a>, maybe <a href=""https://computergraphics.stackexchange.com/questions/tagged/hardware"" class=""post-tag"" title=""show questions tagged &#39;hardware&#39;"" rel=""tag"">hardware</a>, or even just a new <a href=""https://computergraphics.stackexchange.com/questions/tagged/fillrate"" class=""post-tag"" title=""show questions tagged &#39;fillrate&#39;"" rel=""tag"">fillrate</a> tag.</p>
",ComputerGraphicmeta,seem like fairly different concepts think space filling seems like bit stretch used context fill rates definitely associate space filling curves question would appropriately tagged maybe even new tag
3,"<p>This is what just went live:</p>

<hr>

<blockquote>
  <p><strong>Computer Graphics Stack Exchange</strong> is for computer graphics researchers and programmers.</p>
  
  <p>Topics that are usually a good fit for this site include:</p>
  
  <ul>
  <li>Questions about math related to computer graphics,</li>
  <li>Questions about a specific graphics <a href=""https://computergraphics.meta.stackexchange.com/questions/67/are-questions-about-api-specific-stuff-on-topic"">programming</a> or <a href=""https://computergraphics.meta.stackexchange.com/questions/1/are-questions-about-debugging-opengl-shaders-on-topic"">debugging</a> problem,</li>
  <li>Questions about a specific <a href=""https://computergraphics.meta.stackexchange.com/questions/67/are-questions-about-api-specific-stuff-on-topic"">graphics API</a>,</li>
  <li>Questions about a specific graphics algorithm or concept.</li>
  </ul>
  
  <p>If your question generally covers (one of) these topics, then you’re in the right place to ask your question!</p>
  
  <hr>
  
  <p>However, some questions are still off-topic, although they might fit into the above criteria.</p>
  
  <ul>
  <li>Questions asking for <a href=""https://computergraphics.meta.stackexchange.com/questions/146/are-questions-asking-for-off-site-resources-on-topic"">off-site resources</a> including books, tools and tutorials are off-topic as they tend to attract opinionated answers and spam. Also, the other sites may remove their content, which makes the question here useless for future visitors. Instead, ask about the specific problem you have.</li>
  <li>The same applies to questions asking for <a href=""https://computergraphics.meta.stackexchange.com/questions/141/are-questions-about-software-recommendation-in-scope"">software recommendations</a>. You may ask such questions on <a href=""https://softwarerecs.stackexchange.com/"">Software Recommendations Stack Exchange</a>, but please first read over their <a href=""https://softwarerecs.stackexchange.com/help/on-topic"">Help Center</a> and <a href=""https://softwarerecs.meta.stackexchange.com/questions/336/what-is-required-for-a-question-to-contain-enough-information"">quality guidelines</a>.</li>
  <li>Questions about <a href=""https://computergraphics.meta.stackexchange.com/questions/13/is-asking-about-maya-or-3ds-max-blender-api-on-topic"">how to use (a feature of) modeling software</a> are off-topic here, but may be suitable to <a href=""http://superuser.com"">Super User</a>. Questions specific to Blender may even be asked on <a href=""http://blender.stackexchange.com"">Blender Stack Exchange</a>. Again, please have a look into their Help Centers before asking.</li>
  <li>Questions about <a href=""https://computergraphics.meta.stackexchange.com/questions/176/is-computer-vision-in-scope"">Computer Vision</a> are off-topic, except where it overlaps with computer graphics. As there is a significant part of overlap between these two topics, the line is blurry. Also, a site dedicated to Image Processing and Computer Vision is <a href=""http://area51.stackexchange.com/proposals/86832/image-processing-and-computer-vision"">already proposed</a>, or have a look at <a href=""http://dsp.stackexchange.com"">Signal Processing Stack Exchange</a> and their Help Center.</li>
  </ul>
  
  <hr>
  
  <p>Please <a href=""/search"">look around</a> to see if your question has been asked before. It’s also OK to <a href=""/helpcenter/self-answer"">ask and answer your own question</a>.</p>
  
  <p>If your question is not specifically on-topic for Computer Graphics Stack Exchange, it may be on topic for another Stack Exchange site. If no site currently exists that will accept your question, you may <a href=""http://area51.stackexchange.com/faq"">commit to</a> or <a href=""https://meta.stackexchange.com/questions/76974/how-can-i-propose-a-new-site"">propose</a> a new site at <a href=""http://area51.stackexchange.com/"">Area51</a>, the place where new Stack Exchange communities are democratically created.</p>
</blockquote>

<hr>

<p><sub><sup>Some parts stolen from StackOverflow, German SE or Startups SE.</sup></sub></p>

<p>The last part is the standard/default text every new site has and is already there. Also many other sites include it in their on-topic page.</p>
",ComputerGraphicmeta,went live computer graphics stack exchange computer graphics researchers programmers topics usually good fit site include questions math related computer graphics questions specific graphics problem questions specific questions specific graphics algorithm concept question generally covers one topics right place ask question however questions still topic although might fit criteria questions asking including books tools tutorials topic tend attract opinionated answers spam also sites may remove content makes question useless future visitors instead ask specific problem applies questions asking may ask questions please first read questions topic may suitable questions specific blender may even asked please look help centers asking questions topic except overlaps computer graphics significant part overlap two topics line blurry also site dedicated image processing computer vision look help center please see question asked also ok question specifically topic computer graphics stack exchange may topic another stack exchange site site currently exists accept question may new site place new stack exchange communities democratically created parts stolen stackoverflow german se startups se last part standard default text every new site already also many sites include topic page
3,"<p>I have been browsing lots of those lately, many that apparently manage realtime framerates for things such as fully shadowed volumetric textures, impostors, etc., or multiple bounce global illumination, all on GPUs 5+ years old, but a lot of it flies far above my head, and, as much as I hate to admit it, I don't have the mental resources for understanding all of it myself, at the moment. Is computergraphics.stackexchange.com the right place to ask people to read, understand, and explain such things to me?</p>
",ComputerGraphicmeta,browsing lots lately many apparently manage realtime framerates things fully shadowed volumetric textures impostors etc multiple bounce global illumination gpus 5 years old lot flies far head much hate admit mental resources understanding moment computergraphicsstackexchangecom right place ask people read understand explain things
3,"<p>Each year Stack Exchange has a few weeks of awarding hats based on tasks or accomplishments on the site. People can then display their favorite hats on their profile and avatar. It's called Winter Bash, and if you haven't already seen it in previous years on other Stack Exchange sites, <a href=""https://blog.stackoverflow.com/2014/12/winter-bash-2014/"">here's some info on last year's one</a>.</p>

<p>This year the hats will be available from 14th December to 3rd January. Since most Stack Exchange sites enjoy the hats (quite a lot...), this year it is automatic for all sites unless we choose to opt out. Individuals can also opt out with the ""I hate hats"" button that will appear at the time.</p>

<p>I'm looking forward to the hats but since this is our first year I wanted to give the opportunity for anyone to voice any concerns or objections. If there are none, we'll automatically have hats very soon...</p>

<p><strong><em>If we do find a reason to opt out as a site, we need to make a final decision by Wednesday 9th December 2015.</em></strong></p>
",ComputerGraphicmeta,year stack exchange weeks awarding hats based tasks accomplishments site people display favorite hats profile avatar called winter bash already seen previous years stack exchange sites year hats available 14th december 3rd january since stack exchange sites enjoy hats quite lot year automatic sites unless choose opt individuals also opt hate hats button appear time looking forward hats since first year wanted give opportunity anyone voice concerns objections none automatically hats soon find reason opt site need make final decision wednesday 9th december 2015
3,"<p>Depends on the scope of a paper. Possibly a short paper might come to a question. It would be better if you would ask something more specific than explain this paper for me.  </p>

<p>There is nothing wrong with adding a paper you have been reading as a resource. Problem is that a paper might reference to many other prerequisites.</p>

<p>In any case in my experience it takes a few readings, at different days, to get a paper.</p>
",ComputerGraphicmeta,depends scope paper possibly short paper might come question would better would ask something specific explain paper nothing wrong adding paper reading resource problem paper might reference many prerequisites case experience takes readings different days get paper
3,"<p>The question <a href=""https://computergraphics.stackexchange.com/questions/1783/liang-barsky-line-clipping-algorithm"">https://computergraphics.stackexchange.com/questions/1783/liang-barsky-line-clipping-algorithm</a> asks for an extension to n dimensions, but does not specify how the extension will be made, leaving the potential for ambiguity as Nathan Reed points out in a comment.</p>

<p>Is it clear to answerers that only one of the potential interpretations makes sense, or should this question be put on hold until it can be edited to have a specific meaning?</p>

<p>Or is it acceptable to have a question asking for arbitrary generalizations, so that different answers extend it to algorithms with different purposes? Maybe one that clips lines in n dimensions, another that clips n-1 dimensional hyperplanes, and so on.</p>
",ComputerGraphicmeta,question asks extension n dimensions specify extension made leaving potential ambiguity nathan reed points comment clear answerers one potential interpretations makes sense question put hold edited specific meaning acceptable question asking arbitrary generalizations different answers extend algorithms different purposes maybe one clips lines n dimensions another clips n1 dimensional hyperplanes
3,"<p>As it stands, I believe the question is too vague to be answered. We shouldn't write answers based on wild guesses at what's meant, but rather try to get clarification from the asker and have them edit it into a more specific question.</p>
",ComputerGraphicmeta,stands believe question vague answered write answers based wild guesses meant rather try get clarification asker edit specific question
3,"<p>It is very easy to expand the scope of your question by too much. This is especially true on this site because the complexity of subjects is often high. As a result of this complexity we will easily suffer from the <a href=""https://en.wikipedia.org/wiki/Parkinson&#39;s_law_of_triviality"" rel=""nofollow"">bikeshedding effect</a> where people talk and argue much of the easiest things.</p>

<p>It is best to keep this in mind and not overload your questions with too much things. For people who ask question this means:</p>

<ul>
<li>Supply context and some constraints</li>
<li>Ask one thing at a time.</li>
</ul>

<p>For those who answer </p>

<ul>
<li>Try to outline the scope of your answer when the question is too broad.</li>
</ul>

<p>Stackexhange forums do not really always measure competency or best answer. But it is always at the same time kind of popularity contest. One should understand thins and not get too emotionally attached to down votes. </p>

<p>Is there something we can do to make scoping easier? Write about it in the about page?</p>
",ComputerGraphicmeta,easy expand scope question much especially true site complexity subjects often high result complexity easily suffer people talk argue much easiest things best keep mind overload questions much things people ask question means supply context constraints ask one thing time answer try outline scope answer question broad stackexhange forums really always measure competency best answer always time kind popularity contest one understand thins get emotionally attached votes something make scoping easier write page
3,"<p>You may have seen that Stack Exchange sites are to change from using CC BY-SA 3.0 for all parts of posts, to using CC BY-SA 3.0 for non-code parts of posts, and a modified MIT licence for code parts of posts (the modification being that attribution is not required except in certain circumstances, the meaning of which seems to be still under debate in the original post).</p>

<p>Since code on our site may tend to be longer than code on many other Stack Exchange sites, opinions on how important attribution is may differ. If you have general views on the licence change, please express them on Meta Stack Exchange in the <a href=""https://meta.stackexchange.com/questions/271080/the-mit-license-clarity-on-using-code-on-stack-overflow-and-stack-exchange?cb=1"">original post</a>. If you have points that specifically affect Computer Graphics.SE, you can make them here so that voting and comments will reflect the views of our specific community.</p>

<p><strong>We have until the end of January 2016 to make any comments on the new licences before they are applied.</strong></p>
",ComputerGraphicmeta,may seen stack exchange sites change using cc sa 30 parts posts using cc sa 30 non code parts posts modified mit licence code parts posts modification attribution required except certain circumstances meaning seems still debate original post since code site may tend longer code many stack exchange sites opinions important attribution may differ general views licence change please express meta stack exchange points specifically affect computer graphicsse make voting comments reflect views specific community end january 2016 make comments new licences applied
3,"<p>Good heads up. Though...</p>

<p>What good is commenting they aren't going to listen anyway. I'm fine with MIT, that's what i use for most stuff anyway. I just want the attribution part to be mandatory. Either its MIT or it is not.</p>

<p>I mean not necessarily fan of a full MIT text, seems to me its only there because otherwise legal experts are going to have a field day suing me for nonworking code. But rather, i want the legal bases done proper and i want the attribution. If nothing else I want the code base saying XX did this. Just like i would expect a reference in a publication if im cited (and cited is mandatory). Sure it will look bad in your production code but hey...</p>

<p>To be honest personally i would like it if legally saying: Done by XXX in YYY would do the same as MIT and be done with it. But law is whacked... I mean I've seen a car owner be deemed responsible for pushing 21 cars into a chain crash. Though a quick envelope calculation seems to indicate that there is no way this could be true because the energies involved would have had to be enormous and the damage would have been horrific in the last hit. But apparently physics is not a defense unless you bring your on physicist to testify.</p>
",ComputerGraphicmeta,good heads though good commenting going listen anyway fine mit use stuff anyway want attribution part mandatory either mit mean necessarily fan full mit text seems otherwise legal experts going field day suing nonworking code rather want legal bases done proper want attribution nothing else want code base saying xx like would expect reference publication cited cited mandatory sure look bad production code hey honest personally would like legally saying done xxx yyy would mit done law whacked mean seen car owner deemed responsible pushing 21 cars chain crash though quick envelope calculation seems indicate way could true energies involved would enormous damage would horrific last hit apparently physics defense unless bring physicist testify
3,"<p>The question <a href=""https://computergraphics.stackexchange.com/questions/1880/what-is-the-state-of-the-art-on-using-computers-to-clean-up-images"">What is the state-of-the-art on using computers to “clean-up” images?</a> has a comment to say:</p>

<blockquote>
  <p>This question is about image / signal processing, which is not within the scope of this site. However, there is a SE for signal processing here: <a href=""https://dsp.stackexchange.com/"">dsp.stackexchange.com</a></p>
</blockquote>

<p>This question does indeed appear to be <a href=""https://dsp.meta.stackexchange.com/questions/63/computer-vision-questions-are-on-topic-or-off-topic"">on topic for Signal Processing</a>. Is it also off topic here?</p>

<hr>

<p><em>Note that as image processing seems to be a different topic to general computer vision, I consider this a distinct meta question from <a href=""https://computergraphics.meta.stackexchange.com/questions/176/is-computer-vision-in-scope"">Is computer vision in scope?</a></em></p>
",ComputerGraphicmeta,question comment say question image signal processing within scope site however se signal processing question indeed appear also topic note image processing seems different topic general computer vision consider distinct meta question
3,"<p>I think this question is on topic. Sure it has overlap with several other stackexhange sites. That in itself is not, and should not be considered a problem.</p>

<p>If that question is off topic then that means most filtering and many texture generation questions are also possibly out of topic. So in a wider scope, computer graphics is often signal processing. Example of a question that is in this category:</p>

<ul>
<li><a href=""https://computergraphics.stackexchange.com/questions/1862/how-does-a-computer-upscale-1024x768-resolution-to-1920x1080"">how-does-a-computer-upscale-1024x768-resolution-to-1920x1080</a>, which is in essence a question about a similar thing. But it clearly is on topic in most users mind.</li>
</ul>

<p>So no it's fine here.</p>
",ComputerGraphicmeta,think question topic sure overlap several stackexhange sites considered problem question topic means filtering many texture generation questions also possibly topic wider scope computer graphics often signal processing example question category essence question similar thing clearly topic users mind fine
3,"<p>Per this discussion I went ahead and cross-posted this in the other two suggested SE forums to acquire their viewpoints and expertise on this matter. So far (it is still a little ""early in the day"" so to speak) I have received some pretty interesting information in 2 of the 3.</p>

<p>When this is all done (when good answers have been selected) I would appreciate a way to merge these <strong>for the benefit of all three SE communities</strong>:</p>

<ul>
<li>Computer Graphics: <a href=""https://computergraphics.stackexchange.com/questions/1880"">What is the state-of-the-art on using computers to &quot;clean-up&quot; images?</a></li>
<li>Signal Processing: <a href=""https://dsp.stackexchange.com/questions/28168"">https://dsp.stackexchange.com/questions/28168</a></li>
<li>Video Production: <a href=""https://video.stackexchange.com/questions/17363"">https://video.stackexchange.com/questions/17363</a></li>
</ul>
",ComputerGraphicmeta,per discussion went ahead cross posted two suggested se forums acquire viewpoints expertise matter far still little early day speak received pretty interesting information 2 3 done good answers selected would appreciate way merge benefit three se communities computer graphics signal processing video production
3,"<p>On the main site, we have the tag <a href=""https://computergraphics.stackexchange.com/questions/tagged/algorithm"" class=""post-tag"" title=""show questions tagged &#39;algorithm&#39;"" rel=""tag"">algorithm</a> and I'm a bit confused about the purpose of this tag.</p>

<p>On one hand, while currently 25 questions have this tag (<a href=""https://computergraphics.stackexchange.com/tags"">rank #5</a>), I fail to see what they have in common with respect to <em>algorithms</em>. On the other hand, when looking over the front page, I also fail to find questions, which are not somehow about <em>algorithms</em>.</p>

<p>So, <strong>what is the purpose of this tag?</strong> (Does it have a purpose?) Can someone please explain this, maybe also with examples of questions that should and should not have this tag and why? Or should we remove this tag?</p>
",ComputerGraphicmeta,main site tag bit confused purpose tag one hand currently 25 questions tag fail see common respect algorithms hand looking front page also fail find questions somehow algorithms purpose tag purpose someone please explain maybe also examples questions tag remove tag
